@id,name,highway,place,highway_valid,name_type
97869486,вулиця Вадима Модзалевського,residential,,,вулиця
97869496,вулиця Климента Квітки,residential,,,вулиця
97869497,Чорторийська вулиця,residential,,,вулиця
97869500,вулиця Василя Щавинського,residential,,,вулиця
97869501,вулиця Гоголя,residential,,,вулиця
97869502,Слобідський провулок,residential,,,провулок
97870263,вулиця Сергія Котенка,residential,,,вулиця
97870266,Вербний провулок,residential,,,провулок
97870267,Лозовий провулок,residential,,,провулок
97870268,вулиця Миколи Плахотнюка,residential,,,вулиця
97870269,Степовий провулок,residential,,,провулок
97870270,вулиця Миколи Гришка,residential,,,вулиця
97870271,вулиця Андрія Сови,residential,,,вулиця
97870272,Десенський провулок,residential,,,провулок
97870274,вулиця Василя Сухомлинського,residential,,,вулиця
97992479,вулиця Володимира Беца,residential,,,вулиця
98000371,вулиця Митрополита Володимира Сабодана,residential,,,вулиця
98000373,вулиця Мелетія Смотрицького,residential,,,вулиця
98000376,Ковтунівський провулок,service,,,провулок
98000389,вулиця Гійома де Боплана,residential,,,вулиця
98000396,вулиця Соні Делоне,residential,,,вулиця
98000398,вулиця Опанаса Заливахи,residential,,,вулиця
98000399,вулиця Стефана Таранушенка,residential,,,вулиця
98000402,вулиця Лермонтова,residential,,,вулиця
98000406,вулиця Сімʼї Ханенків,residential,,,вулиця
98004414,вулиця Зінаїди Тулуб,residential,,,вулиця
98004415,вулиця Івана Кожедуба,residential,,,вулиця
98004417,Толочанська вулиця,service,,,вулиця
98004418,вулиця Михайла Осадчого,residential,,,вулиця
98283675,вулиця Довженка,residential,,,вулиця
98283677,Святодухівська вулиця,residential,,,вулиця
98283678,вулиця Никифора Дровняка,residential,,,вулиця
98283682,Чурилівська вулиця,residential,,,вулиця
98283684,вулиця Олексія Курінного,tertiary,,,вулиця
98287247,вулиця Тараса Коваля,residential,,,вулиця
98287251,Ягеллонська вулиця,residential,,,вулиця
98287252,Хотянівська вулиця,residential,,,вулиця
98287255,вулиця Єдності,service,,,вулиця
98287259,вулиця Городище,residential,,,вулиця
98287261,Дубичнянська вулиця,residential,,,вулиця
98287263,Анатоліївська вулиця,residential,,,вулиця
98287267,Кучанський провулок,residential,,,провулок
98456937,Локомотивна вулиця,residential,,,вулиця
98603831,вулиця Комбайнерів,residential,,,вулиця
98604104,Долинна вулиця,residential,,,вулиця
98604105,вулиця Академіка Тутковського,residential,,,вулиця
98609622,вулиця Професора Караваєва,residential,,,вулиця
98868003,Томашпільська вулиця,residential,,,вулиця
98876292,13-та Лугова вулиця,residential,,,вулиця
98876297,7-ма Лугова вулиця,residential,,,вулиця
98876305,Мисливська вулиця,residential,,,вулиця
98876306,5-та Садова вулиця,residential,,,вулиця
98876307,Східна вулиця,residential,,,вулиця
98876308,11-та Лугова вулиця,residential,,,вулиця
98876312,12-та Лугова вулиця,residential,,,вулиця
98882776,104-та Садова вулиця,residential,,,вулиця
98882783,72-га Садова вулиця,residential,,,вулиця
98882784,9-та Лугова вулиця,residential,,,вулиця
98882785,160-та Садова вулиця,residential,,,вулиця
98882788,Андріївський провулок,residential,,,провулок
98882791,40-ва Садова вулиця,residential,,,вулиця
98882794,43-тя Садова вулиця,residential,,,вулиця
98882800,45-та Садова вулиця,residential,,,вулиця
98884054,126-та Садова вулиця,residential,,,вулиця
98884057,84-та Садова вулиця,residential,,,вулиця
98884059,122-га Садова вулиця,residential,,,вулиця
98884062,127-ма Садова вулиця,residential,,,вулиця
98884065,124-та Садова вулиця,residential,,,вулиця
98884066,129-та Садова вулиця,residential,,,вулиця
98884067,125-та Садова вулиця,residential,,,вулиця
98884069,161-ша Садова вулиця,residential,,,вулиця
98885610,182-га Садова вулиця,residential,,,вулиця
98886654,118-та Садова вулиця,residential,,,вулиця
98886655,48-ма Садова вулиця,residential,,,вулиця
98886656,1-ша вулиця Ентузіастів,residential,,,вулиця
98886659,76-та Садова вулиця,residential,,,вулиця
98886662,44-та Садова вулиця,residential,,,вулиця
98886667,2-га вулиця Ентузіастів,residential,,,вулиця
98886668,47-ма Садова вулиця,residential,,,вулиця
98886673,75-та Садова вулиця,residential,,,вулиця
98886678,120-та Садова вулиця,residential,,,вулиця
98886682,79-та Садова вулиця,residential,,,вулиця
98886687,42-га Садова вулиця,residential,,,вулиця
98886688,46-та Садова вулиця,residential,,,вулиця
98886691,41-ша Садова вулиця,residential,,,вулиця
98886692,119-та Садова вулиця,residential,,,вулиця
98886694,93-тя Садова вулиця,residential,,,вулиця
99025191,Деміївський провулок,residential,,,провулок
99193271,4-та Озерна вулиця,residential,,,вулиця
99193272,128-ма Садова вулиця,residential,,,вулиця
99556216,Кооперативна вулиця,residential,,,вулиця
99564344,вулиця Майка Йогансена,residential,,,вулиця
99564348,вулиця Юрія Клена,residential,,,вулиця
99564350,вулиця Академіка Біляшівського,residential,,,вулиця
99564351,вулиця Старицької-Черняхівської,residential,,,вулиця
99564355,вулиця Професора Ейхельмана,residential,,,вулиця
99564357,Збруцька вулиця,residential,,,вулиця
99564947,Скарбова вулиця,residential,,,вулиця
99564953,вулиця Михайла Драй-Хмари,residential,,,вулиця
99564955,Астрономічна вулиця,residential,,,вулиця
99595574,13-та Набережна вулиця,residential,,,набережна
99595577,15-та Набережна вулиця,residential,,,набережна
99595579,1-ша Набережна вулиця,residential,,,набережна
99595580,2-га Набережна вулиця,residential,,,набережна
99595582,12-та Набережна вулиця,residential,,,набережна
99595583,4-та Набережна вулиця,residential,,,набережна
99595585,14-та Набережна вулиця,residential,,,набережна
99595587,10-та Набережна вулиця,residential,,,набережна
99595589,130-та Садова вулиця,service,,,вулиця
99595591,17-та Набережна вулиця,residential,,,набережна
99595592,8-ма Набережна вулиця,residential,,,набережна
99595595,5-та Набережна вулиця,residential,,,набережна
99595598,3-тя Набережна вулиця,residential,,,набережна
99595599,7-ма Набережна вулиця,residential,,,набережна
99595600,6-та Набережна вулиця,residential,,,набережна
99595604,16-та Набережна вулиця,residential,,,набережна
99595605,9-та Набережна вулиця,residential,,,набережна
99597483,131-ша Садова вулиця,residential,,,вулиця
99597495,134-та Садова вулиця,residential,,,вулиця
99597496,132-га Садова вулиця,residential,,,вулиця
99597505,3-тя Озерна вулиця,residential,,,вулиця
99597506,1-ша Озерна вулиця,residential,,,вулиця
99597507,121-ша Садова вулиця,residential,,,вулиця
99597512,123-тя Садова вулиця,residential,,,вулиця
99597516,133-тя Садова вулиця,residential,,,вулиця
99597519,2-га Озерна вулиця,residential,,,вулиця
99706644,83-тя Садова вулиця,residential,,,вулиця
99706647,165-та Садова вулиця,residential,,,вулиця
99706650,96-та Садова вулиця,residential,,,вулиця
99706651,164-та Садова вулиця,residential,,,вулиця
99706658,167-ма Садова вулиця,residential,,,вулиця
99706659,95-та Садова вулиця,residential,,,вулиця
99707794,3-тя Лугова вулиця,residential,,,вулиця
99707795,14-та Лугова вулиця,residential,,,вулиця
99707798,4-та Лугова вулиця,residential,,,вулиця
100113788,Цегельна вулиця,residential,,,вулиця
100413533,Березнева вулиця,unclassified,,,вулиця
100466784,Каунаська вулиця,residential,,,вулиця
100968766,Джерельна вулиця,residential,,,вулиця
101010749,2-га Продольна вулиця,residential,,,вулиця
101010750,2-га Поперечна вулиця,residential,,,вулиця
101010751,3-тя Поперечна вулиця,residential,,,вулиця
101010752,1-ша Поперечна вулиця,residential,,,вулиця
101010754,1-ша Продольна вулиця,residential,,,вулиця
101010756,4-та Поперечна вулиця,residential,,,вулиця
101010918,Квіткова вулиця,residential,,,вулиця
101014503,провулок Олександра Удовиченка,residential,,,провулок
101167591,13-та Садова вулиця,residential,,,вулиця
101167593,25-та Садова вулиця,residential,,,вулиця
101167641,Вишнева вулиця,residential,,,вулиця
101167666,14-та Садова вулиця,residential,,,вулиця
101170120,Садовий провулок,residential,,,провулок
101376270,вулиця Чумацький Шлях,residential,,,вулиця
103425904,103-тя Садова вулиця,residential,,,вулиця
103705768,Теплична вулиця,residential,,,вулиця
106434851,вулиця Ольжича,secondary,,,вулиця
106634546,Коломийський провулок,residential,,,провулок
106649762,площа Тараса Шевченка,primary,,,площа
107098642,Машинобудівний провулок,residential,,,провулок
107289755,Берегова вулиця,residential,,,вулиця
108127176,вулиця Квітки Цісик,tertiary,,,вулиця
108127184,Селянська вулиця,residential,,,вулиця
108127185,Міська вулиця,trunk,,,вулиця
109882309,вулиця Професора Балінського,residential,,,вулиця
110306512,вулиця Рея Бредбері,residential,,,вулиця
110342954,Тальнівська вулиця,residential,,,вулиця
110558942,провулок Любомира Бордуна,residential,,,провулок
110574367,Енергодарська вулиця,residential,,,вулиця
110574368,вулиця Батальйону Шейха Мансура,residential,,,вулиця
110574374,Рогозівська вулиця,residential,,,вулиця
110639922,вулиця Родини Костюків,service,,,вулиця
110639934,вулиця Ореста Субтельного,residential,,,вулиця
111766561,вулиця Протасів Яр,secondary,,,вулиця
111853616,Болсуновський провулок,residential,,,провулок
111857359,Гетьманська вулиця,residential,,,вулиця
111859739,Ржищівська вулиця,residential,,,вулиця
111859740,Омелютинська вулиця,residential,,,вулиця
111859959,Дубенська вулиця,residential,,,вулиця
111859960,Бусовогірська вулиця,residential,,,вулиця
112023226,Бастіонний провулок,residential,,,провулок
112364128,Буслівська вулиця,residential,,,вулиця
112366029,вулиця Володимира Короткевича,residential,,,вулиця
112366033,вулиця Олени Степанів,residential,,,вулиця
112366580,Новоселицька вулиця,residential,,,вулиця
112383502,Правобережна вулиця,residential,,,вулиця
112385023,вулиця Миколи Соловцова,residential,,,вулиця
112385705,Садово-Ботанічний провулок,residential,,,провулок
112388033,Новоселицький провулок,residential,,,провулок
112388035,Сніжнянський провулок,living_street,,False,провулок
112453179,Ґалаґанівська вулиця,residential,,,вулиця
112453180,Стрийська вулиця,residential,,,вулиця
112453529,вулиця Олексія Бездольного,residential,,,вулиця
112454828,провулок Антоніни Смереки,residential,,,провулок
112454961,провулок Анатолія Базилевича,living_street,,False,провулок
112573642,вулиця Юрія Лаврова,residential,,,вулиця
112573648,вулиця Ольги Юровської,residential,,,вулиця
112573901,Любомирська вулиця,residential,,,вулиця
112704216,Костанайський провулок,residential,,,провулок
112705043,Фрометівський узвіз,residential,,,узвіз
112888139,Ольвійський провулок,residential,,,провулок
113135133,Виставкова вулиця,residential,,,вулиця
113288509,Народна вулиця,tertiary,,,вулиця
113561355,Регенераторна вулиця,residential,,,вулиця
113575866,Лісоводна вулиця,residential,,,вулиця
113679241,Теслярська вулиця,residential,,,вулиця
113757237,вулиця 1-а Острівна,unclassified,,,вулиця
114114723,Пирятинська вулиця,residential,,,вулиця
114114890,Землянський провулок,living_street,,False,провулок
114115344,Пирятинський провулок,residential,,,провулок
114133827,вулиця Василя Степанченка,tertiary,,,вулиця
114182808,вулиця Марка Черемшини,residential,,,вулиця
114606215,вулиця Стара Поляна,residential,,,вулиця
114791594,Вільшанський провулок,residential,,,провулок
115614829,Голосіївський провулок,living_street,,False,провулок
116085484,Бойова вулиця,residential,,,вулиця
116154048,Покільска вулиця,unclassified,,,вулиця
116874486,Березівський провулок,residential,,,провулок
116874487,Отаманський провулок,residential,,,провулок
116874489,вулиця Чехова,residential,,,вулиця
116874490,вулиця Людмили Фої,residential,,,вулиця
116874493,Вересковий провулок,residential,,,провулок
116874495,Святищенська вулиця,residential,,,вулиця
116874497,Бджолиний провулок,residential,,,провулок
116874498,Лісовий провулок,residential,,,провулок
116874500,вулиця Варвари Маслюченко,tertiary,,,вулиця
116874513,провулок Василя Кука,residential,,,провулок
116874514,Хлібний провулок,residential,,,провулок
116874519,Солодкий провулок,residential,,,провулок
116874521,провулок Христини Алчевської,residential,,,провулок
116874522,Хвойна вулиця,residential,,,вулиця
116874527,провулок Ніни Строкатої,residential,,,провулок
117067771,Биківнянська вулиця,residential,,,вулиця
117067772,Биківнянський провулок,residential,,,провулок
117067773,провулок В'ячеслава Радіонова,residential,,,провулок
117067774,Корецький провулок,residential,,,провулок
117173742,Бобринецький провулок,residential,,,провулок
117173745,Латвійська вулиця,residential,,,вулиця
117174453,Броварський провулок,residential,,,провулок
117174454,Кадіївський провулок,residential,,,провулок
117195604,вулиця Івана Мазепи,secondary,,,вулиця
117298885,Болградський провулок,residential,,,провулок
117298887,провулок Богдана-Ігоря Антонича,residential,,,провулок
117298893,провулок Якова Щоголева,residential,,,провулок
117298896,вулиця Миколи Волковича,residential,,,вулиця
117298898,Колекторний провулок,service,,,провулок
117298899,Козаровицький провулок,residential,,,провулок
117298971,Левадна вулиця,tertiary,,,вулиця
117302006,провулок Геофізиків,residential,,,провулок
117338824,Бобринецька вулиця,residential,,,вулиця
117338826,Путивльська вулиця,residential,,,вулиця
117338828,Путивльський провулок,residential,,,провулок
117338829,Моршинський провулок,residential,,,провулок
117338830,Миргородська вулиця,residential,,,вулиця
117339663,Кадіївська вулиця,residential,,,вулиця
117403158,Березневий провулок,residential,,,провулок
117403160,провулок Івана Франка,residential,,,провулок
117403163,2-й Тупиковий провулок,residential,,,провулок
117403164,Бахмутський провулок,residential,,,провулок
117403176,вулиця Наталії Кобринської,residential,,,вулиця
117403186,вулиця Льва Толстого,residential,,,вулиця
117403192,3-й Березневий провулок,residential,,,провулок
117403202,Кринична вулиця,residential,,,вулиця
117403204,Левадний провулок,residential,,,провулок
117403213,Млинна вулиця,residential,,,вулиця
117403247,3-й Тупиковий провулок,residential,,,провулок
117403278,провулок Івана Франка 2-й,residential,,,провулок
117403309,2-й Левадний провулок,residential,,,провулок
117430761,Чернігівська площа,trunk,,,площа
117441213,вулиця Вакуленчука,residential,,,вулиця
117967161,Гостинний провулок,residential,,,провулок
117967178,Тростянецький провулок,residential,,,провулок
118176025,алея Полеглих Героїв,footway,,False,алея
118582137,вулиця Геннадія Матуляка,residential,,,вулиця
118582474,вулиця Олеся Бабія,residential,,,вулиця
118583127,Узинська вулиця,residential,,,вулиця
118713879,вулиця Якова Степового,residential,,,вулиця
118713881,вулиця Селекціонерів,residential,,,вулиця
118714490,Вітавська вулиця,residential,,,вулиця
118855899,Конча-Заспинська вулиця,residential,,,вулиця
119300378,вулиця Клавдії Радченка,residential,,,вулиця
119300379,вулиця Михайла Романова,residential,,,вулиця
119300385,вулиця Олега Рябова,residential,,,вулиця
119304676,Ліснича вулиця,residential,,,вулиця
119498543,вулиця 1-ша Острівна,residential,,,вулиця
120065070,Артезіанський провулок,residential,,,провулок
120436363,10-та вулиця Ентузіастів,residential,,,вулиця
120436366,13-та вулиця Ентузіастів,residential,,,вулиця
120436368,68-ма Садова вулиця,residential,,,вулиця
120436372,9-та вулиця Ентузіастів,residential,,,вулиця
120436373,6-та вулиця Ентузіастів,residential,,,вулиця
120436374,11-та вулиця Ентузіастів,residential,,,вулиця
120436376,70-та Садова вулиця,residential,,,вулиця
120436377,7-ма вулиця Ентузіастів,residential,,,вулиця
120436379,4-та Ентузіастів вулиця,residential,,,вулиця
120436380,69-та Садова вулиця,residential,,,вулиця
120436381,8-ма вулиця Ентузіастів,residential,,,вулиця
120436382,3-тя вулиця Ентузіастів,residential,,,вулиця
120436384,71-ша Садова вулиця,residential,,,вулиця
120436386,5-та вулиця Ентузіастів,residential,,,вулиця
120436614,115-та Садова вулиця,residential,,,вулиця
120436615,113-та Садова вулиця,residential,,,вулиця
120436616,112-та Садова вулиця,residential,,,вулиця
120436617,90-та Садова вулиця,residential,,,вулиця
120436737,6-та Лугова вулиця,residential,,,вулиця
120436741,1-ша Лугова вулиця,residential,,,вулиця
120437474,5-та Лугова вулиця,residential,,,вулиця
120724596,Прирічна вулиця,service,,,вулиця
121532862,вулиця Феофіла Яновського,residential,,,вулиця
121693030,Микільсько-Хутірська вулиця,residential,,,вулиця
122031088,вулиця Миколи Амосова,unclassified,,,вулиця
122032367,Устинівський провулок,residential,,,провулок
122041173,вулиця Ольги Кобилянської,residential,,,вулиця
123110716,Корсунь-Шевченківська вулиця,residential,,,вулиця
123447811,53-тя А Садова вулиця,residential,,,вулиця
123448039,Підбірна вулиця,residential,,,вулиця
123459587,вулиця Олега Дідушка,residential,,,вулиця
123459588,провулок Владислава Заремби,residential,,,провулок
123459589,вулиця Максима Рильського,residential,,,вулиця
124093610,Жашківська вулиця,residential,,,вулиця
124523993,Слуцький провулок,living_street,,False,провулок
124523996,Конотопський провулок,residential,,,провулок
124523998,Конотопська вулиця,residential,,,вулиця
126235175,вулиця Пирогівський Шлях,residential,,,вулиця
126339215,Соловʼїна вулиця,residential,,,вулиця
126339219,Лауреатська вулиця,residential,,,вулиця
126339974,Ставкова вулиця,residential,,,вулиця
126495094,Лисогірський провулок,unclassified,,,провулок
126495113,Панорамна вулиця,residential,,,вулиця
126603341,Осокорська вулиця,residential,,,вулиця
126609574,Сільськогосподарський провулок,service,,,провулок
126612666,вулиця Пилипа Козицького,residential,,,вулиця
126631675,Кримська вулиця,residential,,,вулиця
126636795,Феодосійський провулок,residential,,,провулок
127221278,вулиця Дмитра Загула,unclassified,,,вулиця
127256042,вулиця Валерʼяна Підмогильного,residential,,,вулиця
127318010,Ягідна вулиця,residential,,,вулиця
127318014,Китаївська вулиця,residential,,,вулиця
127318015,Весняна вулиця,residential,,,вулиця
127318020,Закарпатська вулиця,residential,,,вулиця
127708342,Магістральна вулиця,residential,,,вулиця
127708347,провулок Фузиків,residential,,,провулок
127708348,вулиця Василя Данилевича,residential,,,вулиця
127736950,провулок Електриків,residential,,,провулок
127997938,Вінницька вулиця,residential,,,вулиця
128504536,Гайдамацька вулиця,residential,,,вулиця
128523293,вулиця Степана Рудницького,secondary,,,вулиця
128778575,вулиця Інженера Бородіна,residential,,,вулиця
129263656,провулок Лобачевського,residential,,,провулок
130206851,провулок Павла Лі,residential,,,провулок
130206852,вулиця Григорія Гуляницького,residential,,,вулиця
130206855,Забайківська вулиця,residential,,,вулиця
130206860,вулиця Сергія Колоса,tertiary,,,вулиця
130206861,вулиця Каменярів,residential,,,вулиця
130206862,вулиця Кирила Гвоздика,residential,,,вулиця
130275690,Лісозахисний провулок,unclassified,,,провулок
130279861,Бакинська вулиця,tertiary,,,вулиця
130279865,Володимирський узвіз,primary,,,узвіз
130279866,Врубелівський узвіз,service,,,узвіз
130279873,Парковий міст,footway,,False,міст
130279874,алея Магдебурзького права,secondary,,,алея
130279879,алея Художників,pedestrian,,,алея
130283285,вулиця Хрещатик,primary,,,вулиця
131288696,вулиця Федора Андерса,residential,,,вулиця
131288701,Пронівська вулиця,track,,False,вулиця
132195138,вулиця Дениса Рачінського,living_street,,False,вулиця
132272101,вулиця Віталія Скакуна,residential,,,вулиця
132693316,вулиця Михайла Дерегуса,residential,,,вулиця
132693319,вулиця Отця Анатолія Жураковського,tertiary,,,вулиця
132693323,вулиця Ганни Арендт,residential,,,вулиця
133050100,2-га Північна вулиця,residential,,,вулиця
133050538,2-га Південна вулиця,residential,,,вулиця
133051060,1-ша Північна вулиця,residential,,,вулиця
133051250,1-ша Газопровідна вулиця,residential,,,вулиця
133194376,Попаснянський провулок,residential,,,провулок
133219794,1-ша Південна вулиця,residential,,,вулиця
133220924,4-та Нова вулиця,residential,,,вулиця
133243100,Сонячна вулиця,residential,,,вулиця
133243101,Бузкова вулиця,residential,,,вулиця
133243103,Березова вулиця,residential,,,вулиця
133243440,5-та Газопровідна вулиця,residential,,,вулиця
133243442,Квітуча вулиця,residential,,,вулиця
133243446,Весела вулиця,residential,,,вулиця
133243451,Щаслива вулиця,residential,,,вулиця
133243456,3-тя Газопровідна вулиця,residential,,,вулиця
133243458,4-та Газопровідна вулиця,residential,,,вулиця
133243459,3-тя Нова вулиця,residential,,,вулиця
133260163,2-га Синьоозерна вулиця,residential,,,вулиця
133264863,Пост-Волинська вулиця,residential,,,вулиця
133270738,Поперечна вулиця,residential,,,вулиця
133270745,8-ма Синьоозерна вулиця,residential,,,вулиця
133271096,вулиця 5-та Алея,residential,,,вулиця
133271144,1-ша Нова вулиця,residential,,,вулиця
133271145,2-га Нова вулиця,residential,,,вулиця
133511730,вулиця Богдана Хмельницького,tertiary,,,вулиця
134103771,Колоскова вулиця,residential,,,вулиця
134386616,Рокитнянська вулиця,residential,,,вулиця
135279235,вулиця Композитора Мейтуса,residential,,,вулиця
135291796,Стадіонний провулок,residential,,,провулок
135420472,вулиця Академіка Горбунова,residential,,,вулиця
135462059,Кабельна вулиця,residential,,,вулиця
135585951,вулиця Софії Галечко,residential,,,вулиця
136128546,Старообухівська вулиця,residential,,,вулиця
136217324,Комерційний провулок,residential,,,провулок
136217741,Цундарівський провулок,residential,,,провулок
136217875,Цундарівська вулиця,residential,,,вулиця
136218330,Сиванівський провулок,residential,,,провулок
136219133,провулок Сімʼї Тарасевичів,service,,,провулок
136278976,провулок Родини Якубовських,residential,,,провулок
138997455,Делегатський провулок,residential,,,провулок
139070725,провулок Академіка Філатова,residential,,,провулок
139244297,Заповітна вулиця,residential,,,вулиця
139244914,Сигнальна вулиця,residential,,,вулиця
139250488,Охтирська вулиця,tertiary,,,вулиця
139422351,Салютний проїзд,service,,,проїзд
139863599,Косогірний провулок,residential,,,провулок
140020915,Спортивна площа,service,,,площа
140128196,Добросусідська вулиця,living_street,,False,вулиця
140226226,Громадська вулиця,residential,,,вулиця
140226227,Організаторська вулиця,residential,,,вулиця
140677589,Дегтярна вулиця,living_street,,False,вулиця
141259558,провулок Семена Палія,residential,,,провулок
141267885,вулиця Морських Піхотинців,residential,,,вулиця
141267892,вулиця Князів Ґедиміновичів,residential,,,вулиця
141267897,Вчительська вулиця,residential,,,вулиця
141530929,Ясинуватський провулок,residential,,,провулок
142779818,вулиця Бориса Грінченка,residential,,,вулиця
143947701,Томаківський провулок,residential,,,провулок
144074947,Промениста вулиця,unclassified,,,вулиця
144694980,Спокійна вулиця,residential,,,вулиця
144701210,вулиця Феодосія Печерського,residential,,,вулиця
144904869,Вишневий провулок,path,,False,провулок
144906859,Перехресний провулок,footway,,False,провулок
144930244,вулиця Академіка Тронька,residential,,,вулиця
145236388,Театральна площа,service,,,площа
145266972,Квартальна вулиця,unclassified,,,вулиця
145567061,92-га Садова вулиця,residential,,,вулиця
145567067,94-та Садова вулиця,residential,,,вулиця
145567069,91-ша Садова вулиця,residential,,,вулиця
145624532,Лінійна вулиця,residential,,,вулиця
145964584,Лютневий провулок,residential,,,провулок
145981006,вулиця Бориса Мозолевського,residential,,,вулиця
146411975,вулиця Менделєєва,residential,,,вулиця
146825375,Шпильова вулиця,residential,,,вулиця
146826127,Зенітна вулиця,residential,,,вулиця
146826128,Траншейна вулиця,residential,,,вулиця
147434002,Мильний провулок,residential,,,провулок
147457010,провулок Михайла Івченка,residential,,,провулок
147667807,Ялинкова вулиця,residential,,,вулиця
148054677,Чумацький провулок,residential,,,провулок
148174460,Богуславський узвіз,residential,,,узвіз
148224265,Радісна вулиця,residential,,,вулиця
148224267,Дружня вулиця,residential,,,вулиця
148224269,вулиця Архітектора Вишневського,residential,,,вулиця
148224272,Провідницька вулиця,residential,,,вулиця
149212825,Творча вулиця,residential,,,вулиця
149368258,вулиця Івана Кочерги,residential,,,вулиця
149374588,Любарська вулиця,service,,,вулиця
149381389,Любарський провулок,residential,,,провулок
149480179,вулиця Анатолія Лупиноса,residential,,,вулиця
149480188,вулиця Котляревського,residential,,,вулиця
149480202,вулиця Івана Білика,residential,,,вулиця
149480208,вулиця Пилипа Коновала,residential,,,вулиця
149710037,вулиця Віталія Шимановського,residential,,,вулиця
149725234,Чернігівська вулиця,service,,,вулиця
150259803,вулиця Територіальної Оборони,residential,,,вулиця
150259851,провулок Вʼячеслава Чорновола,service,,,провулок
150549808,Таврійська вулиця,residential,,,вулиця
150755955,вулиця Наталі Забіли,residential,,,вулиця
150755956,провулок Михайла Ялового,residential,,,провулок
150767214,Старогостомельська вулиця,residential,,,вулиця
151080397,вулиця Рене Декарта,residential,,,вулиця
151162966,вулиця Омеляна Пріцака,tertiary,,,вулиця
151305148,Кленовий провулок,residential,,,провулок
151330833,Кубанська вулиця,residential,,,вулиця
151365335,Рибна вулиця,living_street,,False,вулиця
151365737,Червона вулиця,living_street,,False,вулиця
151366460,вулиця Андрія Норова,living_street,,False,вулиця
151366646,Добросусідський провулок,living_street,,False,провулок
151368110,Рибний провулок,living_street,,False,провулок
151368390,вулиця Миколи Лукаша,residential,,,вулиця
151368391,Оборонний провулок,residential,,,провулок
151368392,провулок Клінічний,service,,,провулок
151464937,Похила вулиця,living_street,,False,вулиця
151502693,Сіверсько-Донецький провулок,residential,,,провулок
152212608,Кочубеївська вулиця,track,,False,вулиця
152212610,Почаївська вулиця,residential,,,вулиця
152212611,Богунська вулиця,residential,,,вулиця
152213966,Богунський провулок,residential,,,провулок
152218019,Кропивницький провулок,residential,,,провулок
152298975,Гайдамацький провулок,residential,,,провулок
152301572,Почаївський провулок,residential,,,провулок
152610938,Листопадний провулок,residential,,,провулок
152612263,Ковельська вулиця,residential,,,вулиця
152612272,Малокитаївський провулок,residential,,,провулок
152612276,Інгульський провулок,residential,,,провулок
152613514,Райгородський провулок,service,,,провулок
152785885,Армійська вулиця,residential,,,вулиця
152786236,Золотоніська вулиця,residential,,,вулиця
152787304,Корчуватська вулиця,residential,,,вулиця
152787612,Хутірська вулиця,residential,,,вулиця
152789919,Буковинська вулиця,residential,,,вулиця
152789921,Багринова вулиця,residential,,,вулиця
152789923,вулиця Галини Севрук,residential,,,вулиця
152789924,Новокорчуватська вулиця,residential,,,вулиця
152790190,Черешневий провулок,residential,,,провулок
152794527,Парникова вулиця,residential,,,вулиця
152794838,Трахтемирівська вулиця,living_street,,False,вулиця
152794839,Учбовий провулок,living_street,,False,провулок
152794840,провулок Квітки-Основʼяненка,residential,,,провулок
152794842,Учбова вулиця,residential,,,вулиця
152795658,вулиця Віри Ґедройць,residential,,,вулиця
152795659,вулиця Академіка Кащенка,residential,,,вулиця
152796213,Корчуватський провулок,residential,,,провулок
152796219,Ягідний провулок,residential,,,провулок
152798689,Самбірський провулок,residential,,,провулок
152798690,вулиця Салавата Юлаєва,residential,,,вулиця
152799113,Хортицький провулок,residential,,,провулок
152809249,Хортицька вулиця,residential,,,вулиця
152809250,вулиця Оксани Петрусенко,residential,,,вулиця
152809333,Музичанська вулиця,residential,,,вулиця
152809351,Печерська вулиця,residential,,,вулиця
152809355,Ситняківська вулиця,residential,,,вулиця
152809361,вулиця Звʼязківців,residential,,,вулиця
152809382,Пашківська вулиця,residential,,,вулиця
152809387,Чайківська вулиця,residential,,,вулиця
152809394,Білогородська вулиця,residential,,,вулиця
152809395,Северинівська вулиця,residential,,,вулиця
152809406,Любимівська вулиця,residential,,,вулиця
154714935,Правобережний провулок,residential,,,провулок
154714936,Паризький провулок,residential,,,провулок
154714937,Ясеневий провулок,residential,,,провулок
154714957,Новонаводницький провулок,residential,,,провулок
154714958,Сорочинська вулиця,residential,,,вулиця
155728779,вулиця Олексія Береста,residential,,,вулиця
155817101,вулиця Кахи Бендукідзе,residential,,,вулиця
155847925,провулок Джорджа Орвелла,residential,,,провулок
155847926,Олешківська вулиця,residential,,,вулиця
155847928,провулок Щусєва,residential,,,провулок
156003877,Гостомельське шосе,trunk,,,шосе
156332750,Михайлівська площа,pedestrian,,,площа
156668589,Підбірний провулок,residential,,,провулок
156668595,Дібровна вулиця,residential,,,вулиця
156668599,Заливна вулиця,residential,,,вулиця
157074390,Петропавлівський провулок,service,,,провулок
157214082,провулок Якова Качури,residential,,,провулок
157269896,Вербівська вулиця,residential,,,вулиця
157269897,вулиця Стратонавтів,residential,,,вулиця
157665046,Абрикосова вулиця,residential,,,вулиця
157665047,Ананасна вулиця,residential,,,вулиця
157665048,Баклажанна вулиця,residential,,,вулиця
157665049,Кальвільна вулиця,residential,,,вулиця
157665050,Кукурудзяна вулиця,residential,,,вулиця
157665051,Малинова вулиця,residential,,,вулиця
157665052,Огіркова вулиця,residential,,,вулиця
